university,fol_cnt,fan_cnt,wb_cnt,lvl,wb_cnt_since2015,ret_cnt,cmt_cnt,like_cnt
郑州科技学院,139.0,6988.333333,468.0,14.0,236.0,5.773504,2.557692,8.698006
郑州职业技术学院,113.0,1972.666667,827.0,16.0,415.0,48.364925,2.117051,3.109356
郑州航空工业管理学院,224.692308,3962.615385,1907.461538,21.923077,594.0,4.095631,2.275982,1.554537
郑州财经学院,192.6,3145.4,1338.2,20.6,683.0,1.270452,2.393926,7.12149
郑州轻工业学院,230.9,4381.7,1780.3,20.7,770.0,2.435142,1.62645,3.539016
郑州黄河护理职业学院,17.0,105.0,3.0,1.0,0.0,12.0,9.5,0.0
郧阳师范高等专科学校,176.75,590.75,534.0,17.25,412.0,1.034709,0.670732,3.370075
郴州职业技术学院,12.0,27.0,8.0,4.0,8.0,0.0,0.25,0.625
鄂尔多斯职业学院,52.0,169.0,30.0,3.0,9.0,0.689655,0.310345,0.103448
鄂州职业大学,228.333333,202.333333,287.333333,6.666667,2.0,0.204651,0.1,1.460465
重庆第二师范学院,193.5,3391.0,3696.0,19.4,1466.0,1.590973,0.55941,1.629716
重庆交通大学,181.142857,3912.857143,775.142857,17.571429,219.0,2.812668,2.318234,3.292322
重庆医科大学,70.0,3199.25,391.5,8.25,9.0,26.005145,2.644373,1.337621
重庆大学城市科技学院,425.285714,3154.571429,1833.714286,20.642857,601.0,1.513548,0.544148,1.717943
重庆工业职业技术学院,74.0,1407.166667,703.833333,12.0,446.0,1.073368,2.336023,5.868427
重庆三峡学院,266.909091,1347.272727,1457.818182,21.272727,800.0,1.012433,0.39882,3.359744
重庆交通职业学院,63.0,497.5,144.0,6.5,100.0,0.404181,0.205575,3.452962
重庆人文科技学院,384.090909,2704.363636,1211.363636,19.090909,558.0,6.815126,3.281131,7.782047
重庆传媒职业学院,164.5,515.5,730.5,18.0,104.0,0.439972,0.529493,0.804303
重庆公共运输职业学院,107.8,1031.2,617.2,14.6,119.0,0.596438,0.693548,1.403562
重庆化工职业学院,289.0,493.0,276.0,7.0,0.0,0.550725,1.076087,0.311594
重庆医药高等专科学校,90.0,974.0,507.0,13.5,104.0,0.763158,0.467105,1.402412
重庆商务职业学院,135.0,643.0,406.0,15.0,53.0,0.370492,0.590164,1.177049
重庆城市管理职业学院,131.285714,3529.285714,945.714286,13.0,535.0,0.541175,0.585528,3.214956
重庆大学,491.5,46692.375,4789.75,26.875,997.0,9.434914,3.446274,5.566815
重庆安全技术职业学院,47.0,116.5,107.0,9.0,107.0,0.280374,0.214953,1.345794
重庆工商大学,302.166667,8520.333333,3459.666667,24.666667,905.0,3.676111,2.604488,4.518401
重庆工商职业学院,11.5,702.5,89.5,7.5,55.0,0.41573,0.505618,1.696629
重庆工程学院,295.0,644.0,436.0,13.0,0.0,0.227064,0.233945,0.034404
重庆工程职业技术学院,112.833333,1286.833333,1179.333333,16.5,500.0,0.710082,1.228293,4.101836
重庆工贸职业技术学院,14.0,18.0,8.0,4.0,8.0,0.0,0.0,1.5
重庆师范大学,213.0,7274.0,2191.2,18.6,438.0,2.077872,1.472095,1.812564
重庆幼儿师范高等专科学校,771.0,2073.0,1160.0,15.0,367.0,19.010354,11.216566,3.571182
重庆建筑工程职业学院,455.666667,1292.666667,2273.0,22.666667,529.0,0.550759,0.466135,0.967777
重庆房地产职业学院,67.428571,344.857143,274.857143,11.428571,8.0,0.350312,0.322245,0.60499
重庆文化艺术职业学院,90.0,1232.0,321.0,0.0,312.0,0.125786,0.245283,1.257862
重庆文理学院,129.0,1127.142857,373.714286,12.285714,133.0,0.607555,0.507753,1.349901
重庆旅游职业学院,150.0,5574.0,1161.0,15.0,0.0,0.696629,0.493518,0.07433
重庆机电职业技术学院,64.0,143.0,119.5,5.0,19.0,0.502092,0.263598,0.389121
重庆水利电力职业技术学院,89.666667,772.0,465.666667,11.333333,16.0,1.806729,0.590551,0.294918
重庆海联职业技术学院,55.0,858.0,220.333333,10.333333,164.0,0.22003,0.518968,1.641882
重庆电力高等专科学校,90.0,347.0,138.0,14.0,137.0,0.540146,0.591241,3.343066
重庆电信职业学院,40.0,58.0,49.0,4.5,34.0,0.206186,0.092784,1.56701
重庆电子工程职业学院,170.0,4483.0,689.666667,19.333333,212.0,1.001609,2.143777,3.160944
重庆电讯职业学院,62.0,368.0,426.0,13.0,214.0,0.051643,0.098592,0.5
重庆科技学院,142.5,9887.5,2641.0,25.5,1604.0,1.370849,1.587452,5.19112
重庆能源职业学院,86.0,262.0,517.0,6.0,40.0,0.141199,0.212766,0.056093
重庆警察学院,136.0,600.0,165.0,14.0,76.0,0.9,0.835714,3.578571
重庆财经职业学院,235.0,701.0,197.0,6.5,6.0,5.940568,1.18863,0.529716
重庆轻工职业学院,128.0,111.0,296.0,16.0,289.0,0.16263,0.217993,1.294118
重庆邮电大学,502.625,8142.625,3580.125,25.375,940.0,3.124394,1.722398,2.944774
金华职业技术学院,211.142857,3088.571429,1630.428571,21.428571,431.0,1.394014,0.645015,1.059134
金肯职业技术学院,224.0,11314.0,1477.0,20.0,1151.0,0.51084,2.407859,5.560298
金陵科技学院,212.4,1143.0,1336.4,16.4,192.0,0.715966,0.423224,0.824599
钟山职业技术学院,118.0,2766.0,797.0,20.0,192.0,0.635678,0.981156,0.860553
钦州学院,303.8,3931.0,610.8,17.8,325.0,0.621854,0.451987,1.888079
铁岭卫生职业学院,6.0,99.0,9.0,0.0,0.0,1.333333,0.0,3.0
铁岭师范高等专科学校,19.5,74.0,24.5,4.5,12.0,0.367347,0.22449,0.244898
铁道警察学院,72.25,340.75,239.75,12.0,150.0,0.311975,0.203782,0.835084
铜仁学院,94.0,76.0,10.0,3.0,0.0,1.3,0.4,1.6
铜仁幼儿师范高等专科学校,20.0,38.0,10.0,4.0,10.0,0.3,0.1,3.5
铜川职业技术学院,126.0,328.5,481.0,13.5,242.0,0.270552,0.165453,0.213319
铜陵学院,417.285714,1744.928571,3147.071429,23.071429,726.0,0.76239,0.762697,1.888784
银川能源学院,186.0,655.0,1192.0,14.0,556.0,0.474747,0.449495,1.606902
锡林郭勒职业学院,285.25,22166.5,235.25,12.0,6.0,7.118211,2.476038,0.246006
锦州师范高等专科学校,11.0,380.0,300.0,7.0,1.0,0.243333,0.263333,0.423333
镇江市高等专科学校,195.666667,176.0,1842.0,12.666667,1680.0,0.082079,0.029314,0.1923
长春中医药大学,146.6,811.4,291.0,11.8,147.0,1.176552,0.815862,3.608966
长垣烹饪职业技术学院,32.0,276.0,12.0,4.0,0.0,1.416667,0.833333,1.166667
长江大学工程技术学院,70.5,196.75,175.25,10.0,135.0,0.187215,0.165906,1.216134
长安大学,442.625,9052.0,5546.625,22.5,2630.0,2.360001,1.24716,2.730189
长江师范学院,146.363636,5088.545455,1296.181818,20.454545,686.0,1.12419,1.310114,4.256087
长春医学高等专科学校,47.0,360.0,46.0,10.0,42.0,0.326087,0.869565,8.934783
长春大学,521.666667,3805.333333,646.666667,9.333333,27.0,1.4484,0.833333,0.090815
长春工业大学人文信息学院,2.0,653.0,67.0,7.0,0.0,0.090909,0.439394,0.090909
长春工程学院,79.5,594.833333,298.333333,11.833333,153.0,0.58553,0.53954,1.088054
长春师范大学,85.5,3408.5,446.75,11.25,199.0,2.237668,1.659193,6.342489
长春建筑学院,1036.0,2983.0,1929.0,21.0,132.0,1.312012,0.801352,0.516901
长春职业技术学院,0,0,0,0,0,0,0,0
长春财经学院,124.0,806.0,1112.0,18.5,969.0,0.336199,0.287783,1.672851
长江大学,224.8,4495.8,1299.8,15.6,428.0,1.381216,0.888376,2.428945
长江工程职业技术学院,114.0,167.0,127.5,13.5,103.0,0.318898,0.145669,2.909449
长沙医学院,265.25,4715.25,1196.5,18.916667,298.0,0.856923,0.67011,1.277289
长沙南方职业学院,130.0,699.0,1151.0,17.0,129.0,0.580505,0.119234,0.308964
长沙卫生职业学院,44.0,741.0,57.0,8.0,4.0,1.929825,2.385965,4.649123
长沙师范学院,116.142857,706.285714,446.214286,16.428571,252.0,0.710282,0.516915,2.718574
长沙民政职业技术学院,117.428571,2320.0,418.571429,13.428571,49.0,2.499645,2.758706,1.980455
长沙环境保护职业技术学院,258.5,2171.5,1476.5,21.0,415.0,0.639547,0.390663,1.088912
长沙理工大学,591.5,6477.166667,5296.166667,25.666667,1340.0,1.639904,0.918593,2.177393
长沙电力职业技术学院,142.0,2258.0,1242.0,19.0,130.0,0.617623,0.352466,0.915926
长治医学院,43.5,2775.5,494.0,14.5,373.0,58.266464,13.863222,18.472138
长治学院,158.5,731.5,323.5,13.5,190.0,0.475969,0.457364,2.685271
闽北职业技术学院,214.0,434.0,586.0,17.5,172.0,0.794696,0.360137,0.703165
闽南师范大学,471.416667,5276.5,2131.5,24.0,737.0,2.676423,1.154731,2.537209
闽南理工学院,385.714286,2158.285714,949.357143,17.571429,190.0,1.797313,0.70427,0.728901
闽江学院,426.0,11524.111111,3105.888889,22.111111,1127.0,3.650826,1.799624,1.466829
闽江师范高等专科学校,378.0,1641.5,985.0,16.0,285.0,2.855028,0.656457,1.57121
福建生物工程职业技术学院,103.5,1167.5,2973.5,25.5,1079.0,0.661064,0.346289,0.690826
闽西职业技术学院,175.8,1847.4,198.8,9.8,40.0,1.417178,0.96319,2.785276
阜新高等专科学校,41.0,241.0,244.0,18.0,112.0,0.393443,0.405738,0.762295
阜阳职业技术学院,50.0,833.0,74.5,8.5,56.0,2.677852,4.57047,7.040268
阜阳师范学院,262.5,4380.0,1657.5,22.333333,1222.0,2.120645,1.47734,7.74237
阜阳师范学院信息工程学院,109.0,1053.0,677.0,16.0,552.0,0.503693,0.76514,4.166913
防灾科技学院,194.833333,683.166667,544.666667,12.166667,396.0,0.334767,0.448096,0.741093
阳光学院,366.777778,2077.444444,2287.444444,24.111111,912.0,1.971347,0.936854,2.852044
阿克苏职业技术学院,63.0,85.0,239.0,11.0,240.0,0.091667,0.066667,0.8625
陇东学院,165.777778,797.333333,437.833333,15.333333,326.0,2.430595,0.425236,4.25236
陇南师范高等专科学校,231.285714,673.571429,232.857143,9.857143,95.0,2.726446,1.448343,1.662768
陕西中医药大学,141.333333,978.0,595.0,11.666667,100.0,0.44533,0.66344,1.130979
陕西国防工业职业技术学院,121.0,1184.0,265.5,15.0,220.0,1.318868,1.262264,4.143396
陕西国际商贸学院,178.0,4729.333333,784.0,16.333333,159.0,1.246551,0.922563,1.128171
陕西学前师范学院,140.0,2033.0,488.5,18.5,321.0,0.448311,0.197544,1.579324
陕西工业职业技术学院,92.0,1639.5,686.0,8.0,360.0,0.384111,0.23688,1.608601
陕西工商职业学院,96.0,165.0,119.0,9.0,53.0,0.307692,0.512821,0.547009
陕西师范大学,465.222222,16116.444444,4318.777778,18.666667,1168.0,7.33678,4.785952,9.766872
陕西服装工程学院,233.0,982.5,978.5,18.5,556.0,0.374663,0.329919,1.12345
陕西理工学院,195.5,2059.666667,934.166667,14.5,442.0,1.641273,0.849455,2.869818
陕西电子信息职业技术学院,29.0,127.0,19.0,4.0,0.0,0.842105,0.684211,1.210526
陕西电子科技职业学院,33.0,120.0,13.0,4.0,13.0,0.0,0.076923,1.153846
陕西科技大学,628.769231,3336.692308,1644.153846,19.461538,411.0,1.298429,0.952546,2.58347
陕西科技大学镐京学院,313.0,1726.0,160.0,6.0,13.0,0.392405,0.575949,1.082278
陕西职业技术学院,0.0,381.0,64.0,4.0,64.0,0.265625,1.03125,2.828125
陕西能源职业技术学院,97.0,222.5,193.5,11.0,62.0,0.141304,0.125,0.788043
陕西警官职业学院,135.0,1171.0,1554.0,14.0,1218.0,0.197038,0.382486,1.25499
陕西财经职业技术学院,25.0,163.0,60.0,9.0,58.0,0.206897,0.413793,5.137931
陕西邮电职业技术学院,97.25,509.5,219.0,9.5,9.0,0.584397,0.401418,0.252482
陕西铁路工程职业技术学院,23.0,512.0,64.0,8.0,38.0,0.78125,0.296875,3.125
随州职业技术学院,273.0,9017.0,338.5,11.5,10.0,0.32563,0.369748,0.382353
雅安职业技术学院,120.0,886.0,445.333333,12.666667,249.0,1.004062,0.786353,1.557271
集宁师范学院,163.0,1941.0,5494.0,13.0,75.0,0.150659,0.07245,0.040684
集美大学,591.0,50197.75,3651.875,26.125,659.0,18.222272,10.152046,2.426216
青岛农业大学,495.375,6543.625,2636.0,19.75,1115.0,1.862902,0.798832,3.93184
青岛大学,333.0,7616.5,2340.0,25.0,501.0,2.636628,1.054114,2.386181
青岛工学院,75.666667,771.666667,519.333333,11.888889,492.0,0.610741,0.485499,4.841461
青岛恒星科技学院,176.5,549.5,267.5,11.0,70.0,0.389313,0.244275,0.555344
青岛求实职业技术学院,174.0,659.5,473.0,14.0,245.0,11.61465,0.231423,0.890658
青岛滨海学院,220.75,2240.75,1118.375,15.75,472.0,1.012875,0.509286,1.646234
青岛理工大学,383.666667,1972.555556,1697.777778,19.888889,1263.0,0.901364,0.575018,2.926561
青岛科技大学,382.875,3387.125,1151.25,14.75,392.0,0.919193,0.646328,2.299632
青岛酒店管理职业技术学院,14.0,60.0,168.0,10.0,166.0,0.05988,0.083832,1.065868
青岛黄海学院,371.5,1614.0,893.5,19.5,332.0,0.985426,1.504484,2.497197
宁夏医科大学,221.0,2268.0,659.0,15.0,657.0,0.893455,1.150685,4.136986
青海大学,408.333333,3203.333333,2060.333333,22.666667,1138.0,0.689684,0.55768,1.777027
青海大学昆仑学院,130.0,200.0,395.0,16.0,395.0,0.263291,0.15443,2.005063
青海师范大学,138.0,813.0,661.4,17.4,526.0,0.495154,0.3298,1.510902
青海民族大学,250.875,1788.75,1118.0,11.75,542.0,0.690236,0.280541,1.016044
青海畜牧兽医职业技术学院,175.0,208.0,1122.0,14.0,1100.0,0.169643,0.127679,0.408929
青海警官职业学院,84.0,179.0,329.0,11.0,243.0,0.288754,0.115502,0.300912
鞍山师范学院,87.2,849.4,483.2,12.6,435.0,0.590212,0.412692,3.243882
韩山师范学院,767.75,4778.0,2744.5,18.5,51.0,2.171718,0.649906,0.178476
韶关学院,510.555556,3029.888889,1479.888889,20.333333,300.0,2.238003,0.713445,0.414953
顺德职业技术学院,271.5,1700.5,1039.0,16.0,12.0,3.934013,0.984979,0.170064
首都体育学院,322.5,1570.0,818.333333,18.5,225.0,1.135947,0.506047,0.814429
首都医科大学,107.5,6208.0,972.0,16.5,226.0,1.980968,1.607395,4.150082
首都师范大学,267.857143,5162.571429,1172.285714,15.714286,140.0,1.185905,1.448014,0.707135
首都师范大学科德学院,528.5,10666.0,1288.5,19.0,362.0,1.187451,1.655495,1.9053
首都经济贸易大学,153.5,273.5,79.5,6.0,0.0,0.874214,0.289308,0.044025
香港中文大学深圳,73.333333,1198.666667,197.666667,9.666667,74.0,1.274276,1.916525,5.143101
马鞍山师范高等专科学校,250.0,2914.6,1389.6,18.2,420.0,0.759684,0.750894,1.836412
马鞍山职业技术学院,78.0,353.5,435.5,10.75,180.0,0.285303,1.045533,1.491643
驻马店职业技术学院,604.0,785.0,406.0,17.0,239.0,0.153465,0.344059,1.084158
鹤壁汽车工程职业学院,297.0,1401.0,440.0,13.0,14.0,0.732265,0.340961,0.704805
黄冈师范学院,154.375,3839.75,1528.375,20.875,1046.0,2.043048,1.886966,6.392464
黄冈职业技术学院,452.5,190.0,246.0,10.0,73.0,0.178862,0.203252,0.408537
黄山学院,169.444444,1564.0,1143.333333,19.888889,394.0,0.765386,0.548453,2.591522
黄河交通学院,91.0,306.333333,142.333333,9.666667,107.0,0.875587,0.694836,1.485915
黄河科技学院,390.8,12172.4,3566.6,24.6,1047.0,7.29183,4.834783,3.880152
黄淮学院,227.111111,1691.333333,1547.888889,21.555556,962.0,3.317527,1.392529,4.560776
黑龙江工程学院昆仑旅游学院,53.0,444.0,8.0,3.0,0.0,0.25,1.375,0.25
黑龙江科技大学,66.333333,517.0,177.666667,11.333333,126.0,12.181132,0.383019,1.301887
黑龙江中医药大学,97.0,430.0,234.0,12.0,121.0,0.639957,0.540598,1.212607
黑龙江农业工程职业学院,1.0,1137.0,99.0,8.0,3.0,1.043478,1.554348,0.945652
黑龙江农垦科技职业学院,65.0,2549.0,409.0,12.0,408.0,0.166667,0.122549,0.970588
黑龙江外国语学院,409.0,1924.727273,1097.272727,12.818182,665.0,1.147387,0.981109,2.475033
黑龙江工业学院,30.0,69.0,9.0,2.0,0.0,0.111111,2.111111,0.555556
黑龙江工商学院,30.0,25.0,13.0,4.0,12.0,0.083333,0.166667,1.0
黑龙江幼儿师范高等专科学校,217.0,404.0,65.0,6.0,0.0,0.523077,0.938462,0.015385
黑龙江建筑职业技术学院,40.0,217.0,173.0,9.0,173.0,0.127168,0.127168,1.757225
黑龙江生态工程职业学院,44.0,168.0,31.0,8.0,11.0,0.064516,0.225806,0.645161
黑龙江职业学院,37.0,215.0,376.0,4.0,0.0,0.31565,0.201592,0.122016
黑龙江财经学院,515.0,1590.333333,1402.333333,14.666667,980.0,0.811487,0.871068,3.212583
黔南民族师范学院,73.5,733.5,239.5,13.5,195.0,0.511482,0.150313,1.379958
齐鲁医药学院,52.0,1336.333333,211.333333,7.0,64.0,0.370253,0.175633,0.248418
齐鲁工业大学,120.636364,2204.181818,644.727273,14.909091,266.0,1.231012,0.719311,2.551472
齐鲁师范学院,247.076923,1763.307692,1634.769231,18.846154,977.0,0.976658,0.581507,3.717059
齐鲁理工学院,78.333333,1625.666667,879.666667,16.0,737.0,6.424886,1.707132,1.344841
齐齐哈尔医学院,120.0,1992.0,251.0,12.0,100.0,0.904382,0.713147,1.330677
齐齐哈尔大学,67.0,1876.0,263.5,11.0,229.0,0.729885,1.726054,4.132184
齐齐哈尔工程学院,217.0,1511.0,1065.0,20.0,836.0,0.250237,0.151659,0.9109
龙岩学院,340.6,3189.2,3037.5,23.8,1292.0,1.333054,1.093813,1.723555
庆阳职业技术学院,62.0,83.0,141.0,9.0,138.0,0.036232,0.15942,2.115942
北京协和医学院,243.666667,8105.333333,598.333333,13.0,15.0,8.384358,1.612291,1.069832
中国青年政治学院,253.333333,1506.666667,905.666667,16.666667,172.0,2.15957,1.170732,1.580405
北京舞蹈学院,169.0,4468.0,202.0,12.5,12.0,3.826303,2.684864,2.034739
北京青年政治学院,69.0,476.0,356.0,10.0,11.0,0.575251,0.317726,0.19398
北京社会管理职业学院,112.0,1224.0,620.0,16.0,388.0,0.202593,0.116694,1.058347
天津大学仁爱学院,116.5,726.5,1801.5,22.0,613.0,0.220774,0.129074,0.617992
石家庄经济学院华信学院,124.5,372.5,44.5,6.0,0.0,1.761905,1.380952,0.761905
邢台学院,12.0,133.0,31.0,8.0,31.0,0.258065,0.419355,4.580645
石家庄铁道大学,298.8,2903.2,1505.8,19.4,569.0,0.597429,0.261736,1.392697
石家庄学院,438.875,7173.75,6122.25,27.0,2856.0,2.725734,0.831426,4.005504
石家庄铁路职业技术学院,625.0,1305.0,438.0,17.0,91.0,0.697248,0.451835,1.938073
石家庄理工职业学院,697.0,5577.5,1195.5,17.5,191.0,0.818182,0.390029,0.261416
石家庄科技工程职业学院,318.0,651.0,338.0,10.5,126.0,0.201794,0.203288,1.143498
山西青年职业学院,39.0,645.333333,287.0,12.0,253.0,0.594878,1.33993,7.45518
张家口职业技术学院,6.0,234.0,33.0,5.0,30.0,0.636364,0.787879,3.0
石家庄财经职业学院,107.125,730.625,139.0,10.25,42.0,0.564589,0.567299,0.801265
石家庄邮电职业技术学院,413.0,1628.0,210.0,10.0,1.0,0.875598,1.650718,0.708134
石家庄科技信息职业学院,42.0,150.0,3.0,3.0,0.0,20.333333,4.333333,0.666667
苏州工业园区服务外包职业学院,22.0,317.0,665.0,13.0,474.0,0.039098,0.058647,0.446617
江西青年职业学院,82.0,412.0,245.0,14.0,167.0,1.154167,0.670833,2.008333
烟台大学文经学院,97.833333,818.5,407.666667,13.833333,137.0,0.557692,0.583879,1.828969
烟台南山学院,91.5,1579.5,388.5,10.0,61.0,0.515464,0.518041,0.71134
烟台职业学院,296.0,649.25,491.5,8.5,2.0,0.614907,0.240683,0.287785
湖北青年职业学院,100.0,213.0,389.0,14.0,138.0,0.418685,0.259516,1.107266
桂林山水职业学院,86.0,359.0,307.0,11.0,0.0,0.444444,0.565217,0.048309
石家庄科技职业学院,78.0,15.0,38.0,5.0,38.0,0.026316,0.026316,0.289474
山东青年政治学院,69.666667,684.166667,732.5,9.833333,540.0,0.877328,0.494646,5.252095
重庆青年职业技术学院,621.0,78899.0,793.0,16.0,45.0,0.46242,0.723567,0.112102
广东青年职业学院,215.666667,1300.0,1451.888889,18.0,164.0,2.622268,0.544321,0.177824
兰州职业技术学院,7.0,37.0,102.0,6.0,6.0,0.04902,0.147059,0.294118
陕西青年职业学院,59.0,766.5,326.5,15.0,103.0,1.123648,0.846986,2.089645
中央戏剧学院,145.0,18391.0,777.0,22.0,117.0,2.405405,1.155727,3.054054
吕梁职业技术学院,7.0,7.0,8.0,4.0,8.0,0.0,0.0,0.25
江西泰豪动漫职业学院,606.0,61796.0,970.0,20.0,80.0,5.985023,1.934332,0.9447
山东海事职业学院,35.0,56.0,107.0,6.0,105.0,0.066667,0.019048,0.142857
阜阳幼儿师范高等专科学校,58.0,188.0,44.0,9.0,44.0,0.204545,0.25,3.409091
吉首大学张家界学院,39.0,196.0,46.0,4.0,45.0,0.2,0.244444,6.577778
