university,51_2,51_6,50_1,50_5,61_1,61_5,62_1,62_5,63_1,63_5,64_1,64_5,53_1,53_5,52_1,52_5,21_1,21_5,22_1,22_5,23_1,23_5,46_1,46_5,44_1,44_5,45_1,45_5,42_1,42_5,43_1,43_5,41_1,41_5,11_11,11_15,13_1,13_5,12_1,12_5,15_1,15_5,14_1,14_5,33_1,33_5,32_1,32_5,31_1,31_5,37_1,37_5,36_1,36_5,35_1,35_5,34_11,34_15,54_1,54_5,65_11,65_15
盐城师范学院,22.3333333333,20.0,13.0,14.0,18.6666666667,11.0,11.0,-0.666666666667,9.5,12.3333333333,-0.666666666667,-1.33333333333,14.3333333333,3.33333333333,10.0,9.33333333333,17.0,9.66666666667,29.3333333333,35.3333333333,31.0,26.5,19.5,-7.0,8.0,6.33333333333,53.6666666667,37.6666666667,10.0,10.6666666667,-1,14.0,21.3333333333,14.6666666667,-8.33333333333,-9.0,19.0,17.6666666667,0.0,-10.3333333333,42.3333333333,46.0,17.6666666667,16.0,154.0,-1,9.33333333333,7.33333333333,15.5,12.5,21.5,19.0,13.3333333333,0.0,49.6666666667,59.0,17.6666666667,11.6666666667,54.0,-1,34.3333333333,20.0
合肥师范学院,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.33333333333,-1,-1,-1,-1,-1,14.3333333333,25.6666666667,16.3333333333,-1,-1,28.3333333333,25.0,-1,-1,-1,-1,-1,23.3333333333,-1,-1,-1,-1,8.66666666667,-1,-1,-1,-1,6.0,-1,52.6666666667,28.6666666667,28.6666666667,-1,-1,-1,-1
华中师范大学,87.0,108.333333333,99.6666666667,111.333333333,106.5,132.0,92.0,111.5,115.0,141.0,77.0,109.5,121.666666667,154.666666667,121.0,184.0,105.5,149.0,134.666666667,155.666666667,139.5,184.0,145.0,149.333333333,77.3333333333,97.0,149.666666667,191.0,82.3333333333,114.666666667,98.6666666667,133.333333333,93.6666666667,116.333333333,88.6666666667,104.0,97.0,119.666666667,117.0,168.0,156.0,216.0,86.0,118.0,224.333333333,274.0,44.3333333333,42.6666666667,60.6666666667,70.6666666667,112.333333333,153.666666667,79.0,99.6666666667,147.333333333,209.666666667,83.6666666667,112.333333333,131.0,126.0,126.5,143.5
广州体育学院,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-79.0,-124.0,14.3333333333,11.3333333333,55.0,58.0,24.0,10.0,22.0,21.3333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.0,14.3333333333,-1,79.0,-1,-1,-1,-1,-1,-1
北京理工大学,100.333333333,148.666666667,109.666666667,135.333333333,122.0,182.666666667,101.666666667,162.666666667,115.0,193.0,95.0,152.0,135.666666667,191.0,136.0,214.333333333,126.0,191.666666667,163.0,216.333333333,164.0,217.666666667,159.666666667,182.333333333,78.3333333333,113.666666667,156.666666667,220.0,93.0,148.666666667,107.333333333,174.333333333,107.666666667,165.666666667,114.666666667,156.0,110.333333333,171.666666667,116.666666667,187.333333333,161.0,246.333333333,95.0,157.666666667,218.666666667,282.666666667,58.3333333333,63.3333333333,76.3333333333,117.333333333,113.333333333,180.666666667,90.6666666667,137.666666667,143.333333333,218.666666667,85.3333333333,159.0,167.5,281.0,143.333333333,216.0
首都师范大学,84.0,100.333333333,82.0,79.0,-1,-1,106.0,95.0,-1,-1,-1,-1,99.3333333333,111.666666667,-1,-1,97.6666666667,123.666666667,137.0,151.0,143.0,171.333333333,-1,-1,-1,-1,130.0,148.666666667,67.0,96.0,85.3333333333,120.666666667,84.3333333333,105.0,92.3333333333,99.3333333333,92.6666666667,116.666666667,100.666666667,123.666666667,129.666666667,181.333333333,69.0,95.6666666667,205.666666667,241.333333333,42.0,41.0,-1,-1,101.333333333,134.333333333,69.6666666667,80.6666666667,124.0,159.666666667,76.3333333333,92.6666666667,-1,-1,115.666666667,110.333333333
长春中医药大学,47.3333333333,49.0,24.6666666667,31.0,49.6666666667,52.6666666667,45.3333333333,47.6666666667,-1,24.6666666667,33.0,27.0,60.6666666667,50.0,46.6666666667,59.6666666667,52.6666666667,44.0,54.6666666667,67.3333333333,75.6666666667,102.333333333,30.3333333333,20.6666666667,-1,-1,62.3333333333,80.0,23.6666666667,27.3333333333,39.6666666667,57.6666666667,45.3333333333,54.6666666667,-1,-1,45.3333333333,61.0,33.6666666667,42.0,61.3333333333,89.0,38.0,53.6666666667,-1,-1,-1,14.0,-1,-1,49.3333333333,65.6666666667,30.3333333333,26.0,-1,-1,27.3333333333,29.0,-1,25.0,-1,30.0
钦州学院,16.3333333333,29.6666666667,13.5,13.5,-1,-1,-1,3.5,-1,-1,-1.66666666667,-1,12.3333333333,16.0,4.0,2.33333333333,-1,15.3333333333,-1,-1,-1,23.0,-15.0,-10.6666666667,-1,5.0,53.3333333333,55.0,-1,11.0,9.0,-0.999,-1,12.0,-1,-1,8.5,12.0,-9.33333333333,-1,-1,25.6666666667,-1,-1,107.0,143.0,5.0,-0.333333333333,-1,-1,-1,22.0,-1,4.33333333333,35.5,40.3333333333,16.0,15.0,-1,-1,-1,-1
四川外国语大学,89.3333333333,109.666666667,70.3333333333,83.6666666667,81.3333333333,89.0,71.3333333333,77.3333333333,98.6666666667,100.333333333,-1,-1,95.3333333333,97.6666666667,118.666666667,151.0,84.0,113.333333333,129.0,132.333333333,136.333333333,164.666666667,70.3333333333,56.6666666667,53.6666666667,65.0,124.333333333,157.0,65.3333333333,78.3333333333,75.6666666667,102.333333333,79.6666666667,98.6666666667,32.3333333333,35.6666666667,80.6666666667,102.666666667,41.3333333333,61.3333333333,110.666666667,141.0,62.3333333333,81.6666666667,180.666666667,221.666666667,45.6666666667,54.6666666667,27.5,28.5,89.3333333333,122.666666667,64.0,78.0,121.0,161.666666667,66.6666666667,89.0,91.3333333333,99.3333333333,-1,-1
北华航天工业学院,25.3333333333,35.3333333333,14.0,17.0,24.6666666667,29.3333333333,25.0,15.3333333333,-1,-1,-1,-1,30.3333333333,34.0,29.3333333333,36.3333333333,29.3333333333,35.6666666667,65.0,63.3333333333,48.6666666667,83.6666666667,14.6666666667,12.3333333333,5.0,6.66666666667,53.0,58.6666666667,19.6666666667,32.6666666667,26.0,42.3333333333,34.3333333333,57.0,8.0,6.66666666667,44.0,59.0,12.0,13.3333333333,35.3333333333,70.0,24.6666666667,38.6666666667,152.0,162.0,7.0,13.0,-3.0,9.66666666667,26.0,45.6666666667,19.6666666667,30.6666666667,48.6666666667,61.3333333333,27.0,38.6666666667,-1,-1,-1,-1
内蒙古医科大学,-1,33.0,-1,29.3333333333,-1,42.0,-1,20.6666666667,-1,-24.6666666667,-1,13.0,-1,45.6666666667,-1,43.3333333333,-1,32.6666666667,-1,26.6666666667,-1,80.0,-1,87.0,-1,19.5,-1,81.0,-1,23.0,-1,39.0,-1,47.0,-1,-1,-1,56.3333333333,-1,45.6666666667,64.6666666667,127.0,-1,52.6666666667,-1,179.333333333,-1,15.6666666667,-1,-1,-1,51.3333333333,-1,27.0,-1,65.3333333333,-1,20.6666666667,-1,-1,-1,-27.3333333333
广西民族大学,37.6666666667,26.3333333333,18.6666666667,18.3333333333,25.6666666667,29.6666666667,-3.66666666667,27.0,7.66666666667,-1.33333333333,-18.6666666667,-20.0,35.6666666667,31.0,42.3333333333,38.6666666667,24.0,13.3333333333,34.3333333333,30.6666666667,54.0,53.3333333333,25.3333333333,3.33333333333,25.3333333333,26.0,99.3333333333,126.333333333,27.3333333333,33.6666666667,41.6666666667,44.3333333333,25.0,28.3333333333,-1,-1,32.3333333333,38.3333333333,-1,-1,23.6666666667,41.3333333333,25.3333333333,18.3333333333,136.333333333,159.666666667,4.33333333333,7.0,-1,-1,29.0,32.3333333333,31.0,19.0,57.3333333333,61.3333333333,23.0,17.0,28.5,11.0,36.3333333333,21.3333333333
甘肃政法学院,43.3333333333,35.6666666667,19.0,-1,30.0,27.3333333333,20.3333333333,20.3333333333,15.0,12.6666666667,17.3333333333,-1,39.3333333333,-1,43.5,46.0,43.0,13.5,52.3333333333,-1,40.3333333333,41.0,4.66666666667,-1,9.0,0.0,69.0,24.6666666667,17.0,-1,23.3333333333,22.6666666667,41.6666666667,47.0,-1,-1,17.3333333333,31.3333333333,-1,-1,36.0,51.3333333333,37.3333333333,-1,173.5,163.333333333,12.6666666667,8.5,-1,-1,48.6666666667,61.6666666667,24.0,14.0,54.5,58.6666666667,35.3333333333,18.0,-1,-1,30.5,4.0
东华理工大学,33.0,43.0,22.0,27.3333333333,31.3333333333,39.6666666667,30.0,36.3333333333,4.66666666667,22.6666666667,11.6666666667,15.0,43.3333333333,48.3333333333,49.3333333333,78.6666666667,22.6666666667,33.3333333333,69.3333333333,48.3333333333,50.6666666667,73.0,36.6666666667,35.6666666667,15.6666666667,21.6666666667,64.0,103.666666667,24.0,41.3333333333,35.6666666667,57.6666666667,39.0,57.3333333333,-11.0,-7.0,43.3333333333,74.3333333333,11.6666666667,9.0,53.3333333333,90.3333333333,30.6666666667,45.0,158.0,184.0,12.0,13.0,9.66666666667,15.0,31.3333333333,63.0,16.6666666667,45.0,64.6666666667,93.6666666667,35.6666666667,59.0,79.3333333333,44.0,40.3333333333,35.0
陇东学院,22.0,17.0,3.0,6.66666666667,8.33333333333,15.0,2.66666666667,-1.66666666667,-1,0.333333333333,-4.66666666667,-3.66666666667,1.66666666667,5.66666666667,16.3333333333,31.6666666667,12.0,9.0,-1,19.3333333333,-1,22.3333333333,-1,-1,-1,-1,40.0,28.6666666667,8.66666666667,9.33333333333,1.33333333333,6.0,2.0,12.0,-1,-1,8.66666666667,10.0,-1,-1,1.0,15.3333333333,5.5,-7.33333333333,-1,-1,2.0,0.666666666667,-1,-1,17.6666666667,20.3333333333,-13.0,-13.6666666667,33.0,12.0,0.0,3.0,-1,-1,-1,17.3333333333
云南大学,82.0,104.0,77.0,86.3333333333,81.6666666667,101.666666667,66.0,86.6666666667,70.6666666667,83.0,-1,-1,97.3333333333,125.333333333,103.333333333,146.666666667,90.3333333333,127.0,126.0,135.0,130.333333333,157.333333333,96.0,90.0,-1,-1,128.666666667,160.0,70.0,100.333333333,85.0,119.333333333,80.0,106.666666667,-1,-1,79.0,101.333333333,80.3333333333,110.333333333,114.0,152.0,70.0,96.3333333333,193.666666667,235.333333333,35.0,37.3333333333,-1,-1,91.0,129.0,60.6666666667,79.0,123.666666667,162.0,63.0,92.6666666667,-1,-1,110.666666667,107.333333333
成都中医药大学,79.6666666667,104.0,89.3333333333,107.333333333,102.333333333,123.666666667,46.3333333333,65.3333333333,-1,5.66666666667,-1,27.0,79.3333333333,77.6666666667,72.3333333333,91.3333333333,47.3333333333,48.3333333333,-1,71.3333333333,83.0,99.6666666667,-1,35.6666666667,42.0,46.6666666667,-1,121.666666667,62.0,93.6666666667,82.3333333333,114.0,87.6666666667,107.666666667,88.3333333333,81.0,90.6666666667,108.666666667,58.0,45.0,98.0,93.3333333333,51.3333333333,109.333333333,214.0,247.333333333,28.0,22.0,-1,-1,91.3333333333,123.0,39.6666666667,54.0,-1,98.6666666667,33.3333333333,46.0,-3.0,65.0,72.6666666667,76.3333333333
黄山学院,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.6666666667,17.3333333333,-1,-1,29.0,29.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.0,22.0,-1,-1,-1,-1
盐城工学院,30.0,30.6666666667,-1,13.3333333333,-1,18.0,10.6666666667,17.0,0.5,13.3333333333,-1,1.0,16.3333333333,18.6666666667,22.6666666667,24.0,-1,9.33333333333,43.0,15.3333333333,41.5,43.0,-15.0,6.33333333333,-1,10.6666666667,59.3333333333,70.6666666667,-1,21.0,-1,40.3333333333,21.0,46.3333333333,-1,-8.66666666667,-1,37.3333333333,-1,-3.0,-1,38.0,18.3333333333,25.0,-1,170.333333333,9.0,10.3333333333,-1,18.6666666667,-1,32.3333333333,-1,25.0,-1,77.0,28.0,38.6666666667,71.0,38.0,14.0,24.6666666667
南阳师范学院,18.6666666667,17.0,13.0,20.6666666667,9.33333333333,15.0,7.0,-2.33333333333,4.0,8.0,0.333333333333,-1.33333333333,7.0,4.33333333333,9.33333333333,1.66666666667,13.0,10.6666666667,18.3333333333,32.3333333333,13.6666666667,28.3333333333,1.0,0.666666666667,15.0,2.5,48.3333333333,32.0,12.0,16.3333333333,14.0,6.0,17.3333333333,13.6666666667,-5.0,-1,12.6666666667,9.66666666667,-3.0,-5.0,31.6666666667,27.3333333333,12.3333333333,5.0,142.666666667,152.666666667,3.0,2.66666666667,5.5,3.5,12.3333333333,13.3333333333,2.0,-7.0,37.3333333333,47.0,5.33333333333,13.3333333333,-1,-1,20.0,24.0
福州大学,86.3333333333,109.0,77.3333333333,93.3333333333,86.0,114.333333333,81.3333333333,106.0,-1,101.5,70.0,76.6666666667,110.333333333,132.0,115.666666667,160.0,93.3333333333,135.0,136.333333333,149.0,140.666666667,170.0,131.333333333,129.333333333,55.3333333333,84.0,137.666666667,167.333333333,74.3333333333,109.333333333,90.0,136.0,85.0,116.0,70.0,78.3333333333,85.0,113.333333333,85.6666666667,118.0,-1,171.333333333,76.0,106.333333333,215.333333333,257.666666667,39.6666666667,43.3333333333,-1,84.6666666667,97.6666666667,136.0,69.0,99.6666666667,132.0,175.0,79.6666666667,113.0,174.333333333,177.666666667,120.333333333,127.333333333
太原师范学院,22.6666666667,19.3333333333,25.0,15.3333333333,21.3333333333,14.0,19.3333333333,10.0,17.0,14.3333333333,19.6666666667,9.33333333333,11.0,12.6666666667,12.0,22.6666666667,20.6666666667,23.6666666667,33.3333333333,28.6666666667,41.6666666667,44.0,11.0,4.33333333333,4.5,5.5,50.6666666667,29.6666666667,14.6666666667,11.3333333333,13.0,17.3333333333,24.3333333333,18.6666666667,-1,-1,29.3333333333,32.3333333333,27.6666666667,43.3333333333,51.0,61.3333333333,41.0,55.6666666667,156.0,172.666666667,4.0,4.33333333333,-1,-1,29.3333333333,32.3333333333,8.0,1.0,31.6666666667,37.3333333333,7.0,5.0,-1,-1,28.0,33.6666666667
华北水利水电大学,25.0,62.3333333333,-1,40.6666666667,-1,47.3333333333,26.0,54.0,-1,36.6666666667,-1,24.0,-1,68.3333333333,-1,84.0,-1,67.6666666667,-1,89.0,-1,90.3333333333,-1,36.6666666667,-1,37.3333333333,28.0,121.666666667,24.5,50.6666666667,-1,68.3333333333,50.6666666667,93.6666666667,3.0,23.0,41.3333333333,79.6666666667,15.3333333333,54.6666666667,-1,99.3333333333,39.0,60.0,-1,177.333333333,-1,19.3333333333,12.3333333333,16.6666666667,34.0,86.3333333333,-1,56.3333333333,-1,97.0,30.6666666667,45.3333333333,-1,90.6666666667,37.5,62.6666666667
北京警察学院,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.6666666667,26.6666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
中央财经大学,119.0,169.666666667,128.333333333,159.0,145.333333333,213.0,124.0,177.0,150.666666667,201.0,131.0,181.333333333,159.666666667,214.666666667,164.666666667,245.333333333,142.333333333,212.666666667,191.0,237.666666667,187.0,251.333333333,200.0,237.0,94.0,136.666666667,177.666666667,246.333333333,113.0,176.333333333,127.333333333,199.0,121.333333333,172.333333333,128.333333333,166.333333333,128.333333333,183.0,145.333333333,209.0,177.666666667,265.0,111.333333333,168.333333333,206.0,266.0,66.6666666667,67.6666666667,91.3333333333,128.666666667,133.666666667,191.666666667,107.666666667,163.666666667,156.333333333,236.0,108.666666667,167.666666667,258.666666667,318.0,182.0,234.333333333
河北体育学院,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.0,6.66666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
湖南大学,97.3333333333,127.666666667,104.0,118.333333333,121.333333333,153.333333333,103.0,141.333333333,111.666666667,149.333333333,91.0,124.666666667,130.0,169.666666667,129.666666667,201.333333333,121.0,166.0,155.666666667,181.666666667,162.0,202.333333333,155.0,165.0,78.3333333333,103.666666667,162.666666667,212.333333333,91.0,136.666666667,99.0,161.666666667,108.666666667,146.0,96.6666666667,122.333333333,107.333333333,142.333333333,117.0,160.666666667,149.666666667,213.333333333,93.6666666667,134.666666667,221.333333333,273.0,57.3333333333,57.6666666667,68.3333333333,102.333333333,110.666666667,157.666666667,91.3333333333,125.0,146.666666667,209.0,94.6666666667,139.0,209.333333333,231.0,152.0,170.666666667
兰州工业学院,-1,-1,-1,-1,8.0,24.6666666667,8.0,8.66666666667,-79.5,13.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.5,27.0,-1,-1,21.0,34.0,2.0,2.0,-1,-1,20.0,26.5,-1,-1,5.0,3.66666666667,-1,-1,20.0,20.6666666667,-1,-1,-1,-1,12.0,20.0,-1,-1,-1,-1
桂林医学院,-1,42.0,-1,40.3333333333,-1,45.3333333333,-1,38.6666666667,-1,-1,-1,-1,-1,68.3333333333,-1,-1,-1,-1,-1,-1,-1,83.3333333333,5.33333333333,29.6666666667,3.0,27.0,55.0,106.0,-1,32.0,29.0,69.0,22.0,57.0,-1,-1,-1,42.0,-1,-1,-1,77.3333333333,-1,41.3333333333,-1,184.333333333,-1,14.0,-1,-1,-1,48.3333333333,2.66666666667,34.0,-1,-1,-1,32.0,-1,-1,-1,63.0
惠州学院,29.0,37.6666666667,17.0,16.3333333333,-1,-1,7.0,-3.0,-1,-1,-1,6.0,33.0,21.3333333333,19.0,25.3333333333,-1,-1,-1,-1,-1,-1,-1,-1,20.0,25.0,78.3333333333,92.6666666667,-1,-1,34.0,48.6666666667,24.0,32.3333333333,-1,-7.66666666667,-1,27.6666666667,-1,0.666666666667,36.3333333333,-1,13.0,14.0,-1,-1,-1,-1,-1,11.3333333333,33.6666666667,31.6666666667,25.0,21.3333333333,-1,75.0,11.5,25.5,-1,-1,14.6666666667,-1
北京物资学院,58.6666666667,77.6666666667,41.0,58.3333333333,51.6666666667,56.0,44.0,54.6666666667,-1,-1,30.6666666667,36.6666666667,61.3333333333,69.0,87.3333333333,129.666666667,69.3333333333,94.3333333333,99.0,102.333333333,135.0,164.666666667,-1,-1,34.0,44.0,85.6666666667,110.666666667,44.0,62.6666666667,54.3333333333,75.6666666667,73.0,92.6666666667,41.3333333333,35.0,82.3333333333,103.333333333,57.0,78.6666666667,112.333333333,159.333333333,51.6666666667,70.3333333333,181.666666667,211.666666667,20.3333333333,21.6666666667,21.0,39.0,66.6666666667,97.0,49.0,65.3333333333,86.3333333333,115.666666667,48.3333333333,59.0,-1,-1,98.6666666667,87.6666666667
咸阳师范学院,20.6666666667,19.0,12.6666666667,20.3333333333,22.0,20.3333333333,-1,-1,14.0,11.0,15.0,16.6666666667,5.33333333333,3.33333333333,12.3333333333,7.0,9.33333333333,3.33333333333,22.0,27.6666666667,37.0,21.0,1.66666666667,0.666666666667,4.0,5.5,-1,-1,11.3333333333,13.3333333333,-1,-1,16.3333333333,17.3333333333,-1,-1,17.0,17.3333333333,-1,-1,19.0,18.0,-1,-1,146.666666667,174.0,-1,-1,-1,-1,-1,-1,5.0,11.0,17.6666666667,46.0,13.0,32.0,38.3333333333,113.0,31.0,22.0
河南师范大学,35.5,27.6666666667,17.0,36.0,27.6666666667,23.3333333333,30.0,-1,13.3333333333,10.3333333333,7.0,4.0,30.3333333333,48.3333333333,35.3333333333,19.0,23.3333333333,12.0,60.0,32.3333333333,50.3333333333,41.6666666667,19.3333333333,35.0,14.0,18.0,71.3333333333,50.3333333333,18.5,22.0,33.3333333333,27.0,61.3333333333,77.6666666667,3.0,2.33333333333,43.6666666667,58.3333333333,3.0,7.66666666667,71.0,48.0,30.0,32.0,151.333333333,151.666666667,7.33333333333,9.0,-1,-1,-1,-1,21.0,13.0,61.0,66.0,30.0,21.0,-1,-1,43.3333333333,30.0
湘潭大学,76.0,91.3333333333,71.0,80.3333333333,79.0,86.6666666667,65.3333333333,80.6666666667,58.0,72.3333333333,55.6666666667,54.0,90.3333333333,106.666666667,95.0,132.0,80.6666666667,103.333333333,118.666666667,124.666666667,121.333333333,148.333333333,91.0,91.6666666667,51.6666666667,65.3333333333,131.333333333,159.0,64.6666666667,89.3333333333,78.6666666667,102.0,76.3333333333,101.0,65.0,76.0,75.3333333333,93.0,70.3333333333,93.0,112.333333333,149.0,70.0,93.6666666667,190.0,226.333333333,32.0,33.0,57.3333333333,77.0,83.0,119.333333333,59.3333333333,76.6666666667,114.0,153.0,64.3333333333,89.6666666667,168.0,-1,114.333333333,106.333333333
河南科技学院,40.0,19.0,6.33333333333,11.0,19.0,18.3333333333,25.0,6.33333333333,-1,-1,-0.999,-8.0,-1,-1,7.0,14.6666666667,12.0,15.0,56.0,44.0,-1,-1,-4.66666666667,-2.0,-1,-1,-1,-1,24.0,15.0,9.66666666667,10.6666666667,23.3333333333,26.0,-1,-1,31.6666666667,33.0,-4.66666666667,-1.66666666667,29.3333333333,32.0,22.0,29.3333333333,187.0,156.0,7.0,1.66666666667,-1,-1,21.5,33.0,14.0,12.0,50.3333333333,48.6666666667,6.66666666667,26.3333333333,-1,-1,30.3333333333,18.0
中南林业科技大学,54.6666666667,79.6666666667,56.6666666667,64.0,57.6666666667,62.6666666667,59.3333333333,72.0,59.0,58.6666666667,44.0,44.6666666667,79.0,84.0,85.3333333333,112.666666667,41.6666666667,92.0,105.0,110.333333333,109.666666667,129.333333333,75.6666666667,72.6666666667,35.6666666667,46.3333333333,118.666666667,141.666666667,60.0,81.3333333333,62.6666666667,90.0,63.3333333333,84.6666666667,0.0,2.33333333333,63.3333333333,80.6666666667,48.6666666667,76.0,99.3333333333,130.0,51.0,67.6666666667,171.0,220.333333333,32.3333333333,29.6666666667,-1,-1,69.3333333333,97.0,48.0,61.3333333333,102.0,133.333333333,55.6666666667,74.6666666667,-1,-1,104.666666667,106.333333333
中国人民大学,132.0,182.0,142.333333333,172.0,161.333333333,228.666666667,144.333333333,202.666666667,181.666666667,250.0,143.666666667,199.0,177.666666667,234.666666667,184.333333333,265.666666667,146.0,214.333333333,193.333333333,240.333333333,197.666666667,257.666666667,236.0,253.333333333,111.666666667,151.0,196.333333333,265.666666667,125.666666667,184.666666667,140.0,202.666666667,138.0,187.666666667,148.666666667,181.0,139.0,190.0,164.0,218.666666667,191.666666667,278.666666667,117.666666667,180.0,253.666666667,312.666666667,75.3333333333,75.3333333333,106.666666667,144.333333333,143.666666667,194.333333333,126.666666667,179.666666667,177.0,249.666666667,118.666666667,177.666666667,278.666666667,279.0,186.0,243.0
贺州学院,17.0,11.0,7.0,4.66666666667,5.0,-1,-1,-1,-1,-1,-1,-1,4.0,0.0,-6.0,7.5,-1,-1,25.5,20.6666666667,26.5,10.0,16.0,10.0,9.0,9.33333333333,32.0,34.0,-1,-1,0.0,6.0,13.0,10.6666666667,-1,-1,7.0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,-1,-1,12.0,33.0,-1,0.0,-1,30.0,0.0,8.0,-1,-1,-1,-1
兰州财经大学,64.0,68.0,25.0,26.0,36.0,33.0,71.0,94.0,36.0,28.0,22.0,27.0,51.0,37.0,33.0,59.0,40.0,57.0,83.0,71.0,73.0,89.0,60.0,26.0,13.0,14.0,112.0,101.0,31.0,38.0,33.0,46.0,55.0,53.0,-3.0,-10.0,48.0,66.0,14.0,26.0,86.0,116.0,43.0,59.0,190.0,216.0,13.0,9.0,-1,-1,52.0,66.0,32.0,28.0,71.0,79.0,35.0,30.0,-1,-1,55.0,48.0
云南师范大学,48.3333333333,43.3333333333,29.6666666667,32.3333333333,37.0,25.0,28.0,19.6666666667,32.6666666667,11.6666666667,-1,-1,62.3333333333,74.6666666667,62.6666666667,75.3333333333,36.3333333333,30.0,71.0,49.0,60.0,62.6666666667,43.6666666667,32.0,13.3333333333,29.0,84.0,82.3333333333,28.6666666667,24.0,48.3333333333,58.3333333333,42.3333333333,36.6666666667,-4.33333333333,-10.3333333333,36.3333333333,45.3333333333,23.0,40.0,59.6666666667,76.0,34.0,40.3333333333,166.333333333,181.666666667,12.3333333333,4.66666666667,13.6666666667,21.0,44.0,51.6666666667,27.3333333333,25.0,74.0,74.3333333333,31.0,22.0,-1,-1,-1,-1
山东政法学院,55.0,53.0,-1,-1,38.6666666667,31.0,38.3333333333,28.3333333333,-1,-1,-1,-1,56.0,52.3333333333,62.3333333333,71.6666666667,55.0,72.0,89.3333333333,78.3333333333,78.0,88.3333333333,-1,-1,-1,-1,84.0,73.3333333333,36.3333333333,37.6666666667,46.3333333333,53.3333333333,51.6666666667,55.3333333333,-1,-1,50.3333333333,60.0,28.0,37.3333333333,84.6666666667,100.666666667,44.3333333333,49.0,-1,-1,-1,-1,-1,-1,47.0,69.6666666667,41.0,42.6666666667,-1,-1,43.0,45.3333333333,-1,-1,-1,-1
重庆理工大学,76.3333333333,96.6666666667,58.6666666667,68.6666666667,-1,51.3333333333,38.6666666667,76.3333333333,54.3333333333,59.0,48.5,39.6666666667,57.3333333333,81.3333333333,88.6666666667,119.666666667,32.0,57.6666666667,44.0,73.0,80.0,92.0,42.3333333333,78.0,25.3333333333,37.6666666667,98.6666666667,121.0,43.0,60.0,54.3333333333,77.6666666667,63.3333333333,86.6666666667,-4.0,-2.66666666667,44.6666666667,80.3333333333,41.6666666667,45.0,68.3333333333,92.3333333333,44.0,63.0,159.666666667,193.333333333,15.0,20.0,9.66666666667,6.66666666667,49.6666666667,78.3333333333,53.6666666667,64.0,81.0,104.666666667,37.0,76.6666666667,102.666666667,100.333333333,44.6666666667,52.0
